e,r,se_DNC,sp_DNC,pres_DNC,se_RD,sp_RD,pres_RD,se_GCO,sp_GCO,pres_GCO,se_GCO_A,sp_GCO_A,pres_GCO_A,se_SZCO,sp_SZCO,pres_SZCO,se_SZCO_A,sp_SZCO_A,pres_SZCO_A,se_LZCO,sp_LZCO,pres_LZCO,se_LZCO_A,sp_LZCO_A,pres_LZCO_A,se_NLR,sp_NLR,pres_NLR,se_NLR_A,sp_NLR_A,pres_NLR_A,se_NLME,sp_NLME,pres_NLME,se_NLME_A,sp_NLME_A,pres_NLME_A
0.005,0.7000000000000001,0,100,100,0.07905138339920949,99.98109663165606,92.70185118422496,55.33596837944664,99.98109663165606,92.4279354828597,59.130434782608695,99.99842471930467,92.70185118422496,4.664031620553359,99.98109663165606,92.6791228427669,59.84189723320158,99.99803089913084,92.47300029781965,30.513833992094863,99.95864888174762,92.5282536796401,65.37549407114625,99.9767646097439,92.55999498409017,59.60474308300395,99.97991517113456,92.40520714140163,72.49011857707511,99.99842471930467,92.6540432935718,89.40711462450592,99.73417138266325,92.00040754267442,92.88537549407114,99.85192361463908,92.49416116745302
0.01,0.7000000000000001,0,100,100,0.1188118811881188,99.9556721799393,92.70185118422496,55.00990099009901,99.9556721799393,92.15872219696851,58.495049504950494,99.99089696552325,92.70185118422496,3.9603960396039604,99.9556721799393,92.66383999247614,58.930693069306926,99.99248010195399,92.25277050645015,20.792079207920793,99.95369325940086,92.49533677132153,61.7029702970297,99.99525059070778,92.3805194601627,59.96039603960396,99.95448482761623,92.10817123062213,72.91089108910892,99.99683372713852,92.6097622145242,89.34653465346535,99.73838670482026,91.5912973964293,92.47524752475248,99.85593458480268,92.38443813972444
0.02,0.7000000000000001,0,100,100,0.15819655922483686,99.89765362949814,92.70185118422496,54.478940083053196,99.89765362949814,91.6253899086164,57.642871267549936,99.97841131247226,92.70185118422496,3.77694285149298,99.89765362949814,92.63013934824521,58.01858809570892,99.98120984604067,91.82014828283461,8.760134467075341,99.89725383898836,92.53099675533333,58.809570891833104,99.98760649419705,91.8957787983761,59.857623096697644,99.89645425796883,91.5172343527125,72.37492584536285,99.99640188541204,92.52864554759628,NA,NA,NA,NA,NA,NA
0.05,0.7000000000000001,0,100,100,0.4899636478583847,99.74189185846109,92.70185118422496,54.63884937569148,99.74189185846109,90.01677194852422,58.02908171329224,99.95217165428353,92.70185118422496,3.5640904061956693,99.74189185846109,92.54941454927348,56.677730361940895,99.9266082281247,90.46663636221139,4.978662873399715,99.74189185846109,92.47927018511842,57.56282598387862,99.93073136137613,90.48975657162562,60.115378536431166,99.74065491848566,89.7436399830713,72.44349612770665,99.98639366027031,92.28686301863725,NA,NA,NA,NA,NA,NA
0.1,0.7000000000000001,0,100,100,0.9877518767285659,99.4562333063625,92.70185118422496,55.06519162386409,99.4562333063625,87.33835446807844,58.154879494271036,99.9125623156631,92.70185118422496,3.5203476886606087,99.4562333063625,92.45066382431776,55.697352824970366,99.72028641279287,88.01315108860919,4.693796918214145,99.4562333063625,92.33427904133423,56.74041880679573,99.75987262808968,88.06958007429816,60.49387593836428,99.45449325294287,86.79796855651519,72.55235084946662,99.97781431889959,91.86521309779457,75.85144211774002,99.4431829057152,85.26380550809598,83.89964440932438,99.97128911857594,91.93731680173049
0.2,0.7000000000000001,0,100,100,2.064482990240626,98.81507552427043,92.70185118422496,55.608676755304444,98.81507552427043,82.08105396805493,58.20854241574144,99.78247054797869,92.70185118422496,4.184282271128847,98.81507552427043,92.28137686725081,56.44039669682721,99.06340128073519,82.55051177955076,4.818444031767355,98.81507552427043,92.15558725331913,56.6893200047414,99.25306740968861,82.80483408310737,60.90718716662057,98.81360903358264,81.02849663777295,72.46631633015923,99.93156376790341,91.06541059924447,69.94547394207594,98.81214254289486,79.2345251344107,80.42988660160417,99.96284890257614,90.99957678260733
0.5,0.7000000000000001,0,100,100,4.41568088250401,96.11237649546405,92.70185118422496,56.575713755146225,96.11237649546405,66.83543113312538,57.60140340895622,99.17210177317921,92.70185118422496,6.3161305107112655,96.11237649546405,91.75940874962772,57.47101913092953,96.66897286204028,66.92712823486998,7.08026140072225,96.11237649546405,91.38047243600796,57.115425645402176,96.88585887639051,67.55921124817782,63.746058838868734,96.11082175700993,63.27883756289481,71.49404578463678,99.46128312564618,89.48030471652272,NA,NA,NA,NA,NA,NA
0,0.8,100,100,100,100,100,92.70185118422496,100,100,92.70185118422496,100,100,92.70185118422496,100,99.88204774519178,92.57802091007414,100,99.87616972584917,92.70185118422496,100,99.07362415160588,91.73236986065176,100,99.0305186764268,92.70185118422496,100,99.99882439613148,92.70028371240026,100,99.9984325281753,92.70185118422496,100,99.60578083608948,92.28725488659342,100,99.75704186717243,92.59683057197047
0.001,0.8,0,100,100,0,99.99607741611555,92.70185118422496,54.7244094488189,99.99607741611555,92.64738153831685,57.48031496062992,99.99960774161156,92.70185118422496,4.724409448818897,99.99607741611555,92.69714876875088,57.874015748031496,99.99960774161156,92.65992131291439,74.40944881889764,99.7344410710223,92.35073749549352,83.85826771653542,99.72267331936894,92.69166261736446,63.38582677165354,99.9949006409502,92.63719297145634,72.83464566929135,99.99843096644622,92.69479756101384,94.48818897637796,99.68737006440882,92.28216060316315,95.2755905511811,99.8289753426377,92.57371036255624
0.002,0.8,0,100,100,0,99.99293227945768,92.70185118422496,53.83104125736738,99.99293227945768,92.59447936423342,56.188605108055015,99.99842939543504,92.70185118422496,5.1080550098231825,99.99293227945768,92.69166261736446,56.777996070726914,99.99842939543504,92.61838330956002,60.51080550098232,99.86100149600084,92.44204272928194,77.21021611001964,99.85982354257713,92.67363669138047,63.0648330058939,99.99175432603394,92.57449409846859,72.10216110019645,99.9980367442938,92.68931140962742,91.94499017681729,99.71611322488309,92.22769095725505,92.73084479371316,99.83901303209137,92.55333322883521
0.005,0.8,0,100,100,0.07892659826361484,99.98070265948859,92.70185118422496,54.14364640883977,99.98070265948859,92.43342163424613,57.22178374112076,99.99566794396682,92.70185118422496,3.1570639305445938,99.98070265948859,92.68656833393419,57.85319652722968,99.9972432370698,92.48005392103077,51.85477505919495,99.95943620259845,92.42127372760474,72.92817679558011,99.97597678017966,92.6172077056915,64.87766377269139,99.97952118966134,92.37856012038183,73.63851617995265,99.99763706034554,92.66971801181873,89.8184688239937,99.72983723284014,91.99648886311269,92.10734017363852,99.84680274573587,92.47691897738139
0.01,0.8,0,100,100,0.11838989739542227,99.9544832062821,92.70185118422496,53.70955011838989,99.9544832062821,92.16969449974137,57.02446724546172,99.99366722870012,92.70185118422496,2.841357537490134,99.9544832062821,92.674812295249,57.4191002367798,99.99604201793757,92.26648588491622,29.83425414364641,99.94894203139472,92.40089659388373,61.60220994475139,99.9924798340814,92.45850118344123,63.06235201262825,99.95329581166338,92.07525432230355,71.86266771902132,99.99643781614381,92.63680110350016,89.14759273875296,99.72610764128017,91.58071696161262,91.4364640883978,99.84722189239038,92.37385770490776
0.02,0.8,0,100,100,0.15772870662460567,99.89764749156392,92.70185118422496,52.85883280757098,99.89764749156392,91.65438813737323,56.7429022082019,99.98240816261254,92.70185118422496,2.8391167192429023,99.89764749156392,92.64855714218537,57.09779179810725,99.9852068640151,91.82524256626488,12.302839116719243,99.89724767707784,92.46006865526593,58.359621451104104,99.99400278270882,91.98081414486575,62.55914826498423,99.89644804810568,91.46002163111118,72.35804416403786,99.99520222616705,92.57841277803031,87.44085173501577,99.74211965647939,90.80716961612615,89.94479495268138,99.88085528314862,92.2802012633823
0.05,0.8,0,100,100,0.48907470221661276,99.74145502678229,92.70185118422496,53.56945649601641,99.74145502678229,90.06497170713357,56.77999526701901,99.95422888033944,92.70185118422496,2.7924587836238857,99.74145502678229,92.5874257410223,56.43290999447819,99.94804359389884,90.48662162797623,4.6935394809497515,99.74145502678229,92.4929855635845,56.937761299992104,99.95546593762758,90.55559038826277,63.37461544529462,99.74021796949417,89.57631236578523,72.99834345665379,99.98927883683628,92.39580231045346,NA,NA,NA,NA,NA,NA
0.1,0.8,0,100,100,0.9860377060818805,99.4574344962016,92.70185118422496,54.11374930977361,99.4574344962016,87.42338981456808,57.2651258184113,99.90645422348304,92.70185118422496,2.922615760826694,99.4574344962016,92.50944401774377,54.969630038652674,99.77331465318447,88.1546154207878,3.944150824327522,99.4574344962016,92.40795021709485,56.208093397491524,99.78854303540817,88.13737323071618,63.79269543267334,99.45569410966175,86.45978651033748,73.33359627672162,99.97955045815675,92.0968070598931,79.09600063106413,99.44264121061288,84.92601532987445,85.08716573321765,99.97171871872743,92.06624135931156
0.2,0.8,0,100,100,2.0590727276309826,98.80696742761829,92.70185118422496,54.78118657760438,98.80696742761829,82.21664028089096,57.40773580816142,99.77792669624384,92.70185118422496,3.4954976256625483,98.80696742761829,92.41617944417449,55.3191070126697,99.08382533494427,82.80209100741415,3.9289866209532813,98.80696742761829,92.32996849381632,55.82747137987428,99.28633270885408,83.0258476103892,64.13272644873993,98.80549998287981,80.35526748906689,72.98181316624303,99.93787817273781,91.52820665548536,73.35421962128825,98.80354338989518,78.51975798235027,80.96983310673681,99.96820536399966,91.461197234979693
0.5,0.8,0,100,100,4.40333856132912,96.0882882461596,92.70185118422496,55.75302842821226,96.0882882461596,67.17047823565372,56.7602714354395,99.20659044323381,92.70185118422496,5.752634358178136,96.0882882461596,92.03097324325596,56.605795982061935,96.52474144045142,67.20104393623525,6.2121200179695935,96.0882882461596,91.80251422480681,56.20620896745769,96.7671288394242,67.79550762575043,67.12352519289728,96.08672948475142,61.51621549602646,72.18259629101283,99.44040465446157,90.61045190212705,NA,NA,NA,NA,NA,NA
0,0.9,100,100,100,100,100,92.70185118422496,100,100,92.70185118422496,100,100,92.70185118422496,100,99.88204774519178,92.57802091007414,100,99.87616972584917,92.70185118422496,100,99.07362415160588,91.73236986065176,100,99.0305186764268,92.70185118422496,100,99.99882439613148,92.70028371240026,100,99.9984325281753,92.70185118422496,100,99.60578083608948,92.28725488659342,100,99.75704186717243,92.59683057197047
0.001,0.9,0,100,100,0,99.99607740072882,92.70185118422496,53.333333333333336,99.99607740072882,92.64855714218537,57.647058823529406,99.99960774007289,92.70185118422496,2.7450980392156863,99.99607740072882,92.69910810853175,56.470588235294116,99.99921548014576,92.65796197313352,81.96078431372548,99.69364499692077,92.29822718936627,87.05882352941177,99.67795459983604,92.69675690079471,65.09803921568627,99.99490062094748,92.63523363167548,72.15686274509804,99.99843096029153,92.69754063670706,92.15686274509804,99.69089917743094,92.28843049046193,94.11764705882352,99.82701337214091,92.57214289073154
0.002,0.9,0,100,100,0,99.99293227945768,92.70185118422496,53.83104125736738,99.99293227945768,92.59447936423342,58.349705304518665,100,92.70185118422496,3.143418467583497,99.99293227945768,92.69558129692619,58.349705304518665,99.99921469771752,92.61289715817358,69.9410609037328,99.80131852253228,92.36210166622256,80.74656188605108,99.79896261568484,92.68264965437247,66.01178781925344,99.99175432603394,92.56861607912597,73.47740667976424,99.99842939543504,92.69127074940829,91.94499017681729,99.68195257559516,92.19124723733091,93.1237721021611,99.81780987046439,92.55019828518583
0.005,0.9,0,100,100,0.07886435331230283,99.98070258349087,92.70185118422496,52.99684542586751,99.98070258349087,92.43890778563255,57.33438485804416,99.9976370510397,92.70185118422496,1.8927444794952681,99.98070258349087,92.69283822123298,57.64984227129337,99.99684940138627,92.47339216577582,62.618296529968454,99.93226212980466,92.340548928633,75.63091482649841,99.94722747321991,92.65090834992242,66.7192429022082,99.97952110901072,92.36915528943366,73.42271293375394,99.99684940138627,92.68147405050394,90.69400630914826,99.71329552614996,91.97023371004906,91.8769716088328,99.84404536862004,92.473784033732
0.01,0.9,0,100,100,0.1178318931657502,99.95448104432359,92.70185118422496,52.43519245875884,99.95448104432359,92.17988306660187,56.166535742340926,99.99287529389413,92.70185118422496,2.7494108405341713,99.95448104432359,92.67559603116135,56.71641791044776,99.99485437892353,92.26687775287239,43.715632364493324,99.93983581510597,92.25120303462545,65.78947368421053,99.98218823473532,92.53922598241296,66.37863315003928,99.95329359330594,92.0392024703356,73.13432835820896,99.99802091497058,92.65796197313352,90.18067556952082,99.71580338977684,91.5528943367243,91.5553809897879,99.86225568195312,92.37268210103923
0.02,0.9,0,100,100,0.15723270440251574,99.89724110355857,92.70185118422496,52.181603773584904,99.89724110355857,91.66457670423375,56.17138364779875,99.98080767692923,92.70185118422496,1.6312893081761006,99.89724110355857,92.67246108751195,56.643081761006286,99.98680527788885,91.81818894305374,28.30188679245283,99.89644142343063,92.13991253507217,61.98899371069182,99.99600159936026,92.18458548207596,65.33018867924528,99.89604158336665,91.40084956972898,72.85770440251572,99.99600159936026,92.60897847861185,NA,NA,NA,NA,NA,NA
0.05,0.9,0,100,100,0.48738306736891757,99.74140810914474,92.70185118422496,52.96753399889946,99.74140810914474,90.08574070881076,56.39493750491313,99.95504542886249,92.70185118422496,1.7608678563006055,99.74140810914474,92.63836857532486,56.53643581479444,99.95916970144391,90.45252911578915,7.6251866991588715,99.74140810914474,92.34603508001943,57.01595786494772,99.96618096483233,90.70606768343339,66.53564971307287,99.74017082737032,89.40780914463062,73.83853470639102,99.98968931854644,92.4972961111024,NA,NA,NA,NA,NA,NA
0.1,0.9,0,100,100,0.9827044025157232,99.45505510385291,92.70185118422496,53.23899371069183,99.45505510385291,87.4923585748546,56.5251572327044,99.91599491616901,92.70185118422496,2.158018867924528,99.45505510385291,92.58468266532908,55.56996855345911,99.86724585197695,88.18047870589525,3.3333333333333335,99.45505510385291,92.46751414643322,55.88836477987421,99.87856259902154,88.26512218442873,66.85534591194968,99.45331406584606,86.13296863488878,73.5377358490566,99.97910754391769,92.3170368512626,81.1753144654088,99.43329212876716,84.6858002727401,84.92924528301887,99.96474398036109,92.18419361411979
0.2,0.9,0,100,100,2.0536503881300976,98.80324811676773,92.70185118422496,53.64056205168517,98.80324811676773,82.41531733467092,56.27395106612951,99.77924944812362,92.70185118422496,3.073597327306672,98.80324811676773,92.49847171497092,53.915692247224136,99.3901215351708,83.51764189538693,3.3526579542104744,98.80324811676773,92.44282646519429,54.75090891225312,99.42927906100253,83.44161951188927,67.12194163309422,98.80177970954905,79.72553568349609,73.233762405424,99.93636902052344,92.00158314654294,NA,NA,NA,NA,NA,NA
0.5,0.9,0,100,100,4.3942656837008975,96.06186598308767,92.70185118422496,54.76837952119716,96.06186598308767,67.5858582691976,55.8404200135184,99.171577285587,92.70185118422496,5.1063395004479935,96.06186598308767,92.34681881593178,55.742961786943745,96.39167200712755,67.53844224650062,5.309115487998492,96.06186598308767,92.24571688323903,55.15428266029521,96.74805008049768,68.12937912441024,70.34361884401969,96.06030292136236,59.819427245795254,73.24614489837622,99.38571674195414,91.545448845557,NA,NA,NA,NA,NA,NA
0,1,100,100,100,100,100,92.70185118422496,100,100,92.70185118422496,100,100,92.70185118422496,100,99.88204774519178,92.57802091007414,100,99.87616972584917,92.70185118422496,100,99.07362415160588,91.73236986065176,100,99.0305186764268,92.70185118422496,100,99.99882439613148,92.70028371240026,100,99.9984325281753,92.70185118422496,100,99.60578083608948,92.28725488659342,100,99.75704186717243,92.59683057197047
0.001,1,0,100,100,0,99.99607740072882,92.70185118422496,52.94117647058824,99.99607740072882,92.64894901014155,54.90196078431373,99.99960774007289,92.70185118422496,71.37254901960785,99.91252603625266,92.54196905810618,74.11764705882354,99.91134925647131,92.70067558035645,88.62745098039215,99.62225369018527,92.2194617301754,89.41176470588236,99.6057787732463,92.69754063670706,68.23529411764706,99.99490062094748,92.63209868802609,71.37254901960785,99.99803870036442,92.6998918444441,91.37254901960785,99.65951838326149,92.25747292192423,91.37254901960785,99.78700285957487,92.56312992773955
0.002,1,0,100,100,0,99.99293225170608,92.70185118422496,52.94117647058824,99.99293225170608,92.59604683605812,56.27450980392157,99.999607347317,92.70185118422496,71.96078431372548,99.9250033375478,92.48632380832954,74.70588235294117,99.92775190632878,92.69910810853175,86.07843137254902,99.80485161655109,92.33231970155337,87.84313725490196,99.80171039508713,92.69518942897001,70,99.99175429365708,92.56038685204634,74.31372549019608,99.99803673658502,92.69479756101384,92.3529411764706,99.68862642238435,92.19790899258585,92.54901960784314,99.81152671216202,92.53413169898272
0.005,1,0,100,100,0.0784313725490196,99.98070205149008,92.70185118422496,51.68627450980392,99.98070205149008,92.44400206906282,55.2156862745098,99.9984246572645,92.70185118422496,70.98039215686275,99.94368149720574,92.3095913600953,73.6470588235294,99.95943492456078,92.69597316488236,81.17647058823529,99.91532532796667,92.22925842907974,83.76470588235294,99.93186642668945,92.68852767371506,69.41176470588235,99.97952054443844,92.3538724391429,73.49019607843137,99.99763698589675,92.68891954167124,92.94117647058823,99.72431502128681,91.96984184209289,93.25490196078431,99.84325339781736,92.45850118344123
0.01,1,0,100,100,0.11760094080752645,99.954480143446915,92.70185118422496,51.626813014504116,99.954480143446915,92.18693668981301,55.62524500196001,99.99406262740612,92.70185118422496,68.67894943159544,99.94656364665508,92.00785303384171,72.24617796942375,99.98575030577469,92.69009514553976,75.53900431203449,99.93864714986324,91.93104691443172,79.45903567228538,99.98179205737877,92.68264965437247,69.54135633085065,99.95329266892816,92.00628556201703,73.93179145433163,99.99683340128327,92.67716350298603,91.68953351626813,99.7431096791048,91.5662178472342,92.27753822030577,99.86066965646361,92.35152123140587
0.02,1,0,100,100,0.1567705271408975,99.89643521202791,92.70185118422496,50.79365079365079,99.89643521202791,91.68926438547267,54.791299235743686,99.98200611791991,92.70185118422496,62.84538506760728,99.89523561988923,91.44708998855745,67.25455614344503,99.98480516624348,92.67402855933665,68.27356456986087,99.89563548393546,91.3385425646974,72.9962766999804,99.9936021752604,92.66775867203788,68.95943562610229,99.89523561988923,91.32443531827515,73.60376249265138,99.99240258312174,92.65012461401007,89.79031941994904,99.72769258452126,90.73663338401492,90.80932784636488,99.88164024231762,92.18536921798831
0.05,1,0,100,100,0.4859314993338036,99.74054259185164,92.70185118422496,51.86143114664159,99.74054259185164,90.13315673150774,55.58429343992476,99.9554508742766,92.70185118422496,52.0808840818246,99.74054259185164,90.1221844287349,57.59855788071165,99.96906310713652,92.63719297145634,55.73320793165608,99.74054259185164,89.93957396115805,61.52519789952191,99.98638776714007,92.63680110350016,69.78603338819657,99.7393051161371,89.23538724391429,74.1594168822008,99.99010019428368,92.60937034656803,NA,NA,NA,NA,NA,NA
0.1,1,0,100,100,0.9797006034955718,99.45312840161972,92.70185118422496,52.17493533976017,99.45312840161972,87.58248820477452,55.63131906889255,99.9089998693778,92.70185118422496,38.5179089270319,99.45312840161972,88.94814803203911,55.984011286150945,99.92728697696695,91.49607348307914,41.10823732267419,99.45312840161972,88.68912331300845,56.352378713065285,99.94688030652675,91.72022195401037,69.95846069441178,99.4513867723255,85.80223207987837,74.10847245081904,99.97822963382245,92.55568443657225,83.7408887843875,99.42874559150084,84.40169600451432,85.78650364448625,99.96081334088039,92.17635625499632
0.2,1,0,100,100,2.047534141897055,98.79598924325622,92.70185118422496,52.6343633050532,98.79598924325622,82.58460429173785,55.426455316730994,99.7599815822602,92.70185118422496,19.670043301918216,98.79598924325622,89.17739078640061,55.22464094676411,99.73157123893589,86.76230857250341,21.360973411446597,98.79598924325622,88.8392087402229,55.29517800811177,99.75116457915955,87.06522250262552,70.4508493837804,98.79451974273944,79.01978149442763,73.94635264611948,99.91574863703828,92.44400206906282,79.640260987127,98.78913157417793,77.17761023245608,82.22466054039226,99.9539556504744,92.30645641644591
0.5,1,0,100,100,4.381867485931941,96.03664749126133,92.70185118422496,53.6937473548913,96.03664749126133,68.04591124974529,54.88424220574635,99.12613445773312,92.70185118422496,4.381867485931941,96.03664749126133,92.70185118422496,53.334012571124035,97.93720707870276,69.70390457231531,4.381867485931941,96.03664749126133,92.70185118422496,53.21018229697321,97.91761368089409,69.7544555386617,73.07945514679373,96.0342962835243,58.351881749925546,73.99329122059031,99.27190933742966,92.40089659388373,NA,NA,NA,NA,NA,NA
